donacion_id,fecha,tipo_donante,item_id,nombre_item,categoria,unidad_medida,cantidad_donada,valor_estimado_soles,campania
DON00867,2023-02-04,Campaña digital,ITM004,Menestras,alimentos,kg,11,87.7,Regular
DON00868,2023-02-15,Persona natural,ITM010,Frutas,alimentos,kg,8,52.57,Regular
DON00869,2023-02-25,Empresa,ITM011,Agua embotellada,alimentos,litro,41,384.51,Emergencia
DON00870,2023-02-03,Campaña digital,ITM010,Frutas,alimentos,kg,15,120.8,Regular
DON00871,2023-02-16,Persona natural,ITM001,Arroz,alimentos,kg,6,51.99,Regular
DON00872,2023-02-20,Iglesia/Comunidad,ITM008,Galletas nutritivas,alimentos,paquete,14,93.12,Regular
DON00873,2023-02-10,ONG,ITM018,Alcohol en gel,higiene,unidad,21,113.01,Regular
DON00874,2023-02-13,ONG,ITM014,Jabón líquido,higiene,litro,20,122.46,Regular
DON00875,2023-02-06,Campaña digital,ITM016,Toallas húmedas,higiene,paquete,11,64.17,Regular
DON00876,2023-02-13,Persona natural,ITM018,Alcohol en gel,higiene,unidad,9,57.58,Regular
DON00877,2023-02-09,Universidad,ITM017,Detergente,higiene,kg,13,87.31,Regular
DON00878,2023-02-08,Persona natural,ITM018,Alcohol en gel,higiene,unidad,5,27.3,Regular
DON00879,2023-02-11,Persona natural,ITM015,Pañales,higiene,unidad,6,30.69,Regular
DON00880,2023-02-28,ONG,ITM018,Alcohol en gel,higiene,unidad,27,238.94,Regular
DON00881,2023-02-08,Persona natural,ITM013,Papel higiénico,higiene,rollo,7,41.0,Regular
DON00882,2023-02-12,Persona natural,ITM013,Papel higiénico,higiene,rollo,3,21.53,Regular
DON00883,2023-02-28,Persona natural,ITM016,Toallas húmedas,higiene,paquete,13,83.72,Regular
DON00884,2023-02-11,Iglesia/Comunidad,ITM018,Alcohol en gel,higiene,unidad,15,97.5,Regular
DON00885,2023-02-02,Persona natural,ITM017,Detergente,higiene,kg,11,62.25,Regular
DON00886,2023-02-18,Iglesia/Comunidad,ITM015,Pañales,higiene,unidad,19,117.71,Regular
DON00887,2023-02-15,Campaña digital,ITM013,Papel higiénico,higiene,rollo,20,147.8,Regular
DON00888,2023-02-16,Persona natural,ITM017,Detergente,higiene,kg,5,22.51,Regular
DON00889,2023-02-21,Persona natural,ITM014,Jabón líquido,higiene,litro,7,35.45,Regular
DON00890,2023-02-01,Empresa,ITM018,Alcohol en gel,higiene,unidad,29,168.88,Regular
DON00891,2023-02-04,Iglesia/Comunidad,ITM013,Papel higiénico,higiene,rollo,10,64.81,Regular
DON00892,2023-02-11,Iglesia/Comunidad,ITM013,Papel higiénico,higiene,rollo,10,49.34,Regular
DON00893,2023-02-12,ONG,ITM019,Mascarillas,insumos_medicos,unidad,11,141.34,Regular
DON00894,2023-02-09,Empresa,ITM024,Antiséptico,insumos_medicos,litro,56,1037.07,Regular
DON00895,2023-02-12,Campaña digital,ITM019,Mascarillas,insumos_medicos,unidad,17,322.59,Regular
DON00896,2023-02-15,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,9,171.05,Regular
DON00897,2023-02-18,Universidad,ITM024,Antiséptico,insumos_medicos,litro,13,201.65,Regular
DON00898,2023-02-12,Persona natural,ITM025,Vendas,insumos_medicos,unidad,7,100.97,Regular
DON00899,2023-02-15,Persona natural,ITM025,Vendas,insumos_medicos,unidad,5,67.63,Regular
DON00900,2023-02-01,Universidad,ITM022,Termómetros digitales,insumos_medicos,unidad,18,304.26,Regular
DON00901,2023-02-23,Empresa,ITM020,Guantes descartables,insumos_medicos,par,65,1121.1,Regular
DON00902,2023-02-22,Universidad,ITM026,Clorhexidina,insumos_medicos,frasco,31,560.14,Regular
DON00903,2023-02-01,Iglesia/Comunidad,ITM022,Termómetros digitales,insumos_medicos,unidad,12,156.08,Regular
DON00904,2023-02-24,Universidad,ITM026,Clorhexidina,insumos_medicos,frasco,11,169.93,Regular
DON00905,2023-02-17,Iglesia/Comunidad,ITM022,Termómetros digitales,insumos_medicos,unidad,10,138.8,Regular
DON00906,2023-02-01,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,4,55.45,Regular
DON00907,2023-02-10,Persona natural,ITM025,Vendas,insumos_medicos,unidad,9,110.47,Regular
DON00908,2023-02-15,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,8,112.72,Regular
DON00909,2023-02-01,Persona natural,ITM027,Jeringas descartables,insumos_medicos,unidad,3,32.83,Regular
DON00910,2023-02-21,Persona natural,ITM022,Termómetros digitales,insumos_medicos,unidad,5,93.93,Regular
DON00911,2023-02-19,Iglesia/Comunidad,ITM028,Algodón,insumos_medicos,paquete,11,172.46,Regular
DON00912,2023-02-04,Persona natural,ITM023,Baja lenguas,insumos_medicos,unidad,3,41.8,Regular
DON00913,2023-02-02,Persona natural,ITM020,Guantes descartables,insumos_medicos,par,4,64.0,Regular
DON00914,2023-02-18,Empresa,ITM021,Gasas estériles,insumos_medicos,paquete,26,343.69,Regular
DON00915,2023-02-28,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,6,139.98,Regular
DON00916,2023-02-26,Iglesia/Comunidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,15,514.55,Regular
DON00917,2023-02-03,Empresa,ITM029,Suero oral,medicamentos_soporte,sobre,64,1685.66,Regular
DON00918,2023-02-10,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,4,149.88,Regular
DON00919,2023-02-25,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,17,435.37,Regular
DON00920,2023-02-07,Empresa,ITM029,Suero oral,medicamentos_soporte,sobre,82,2274.99,Regular
DON00921,2023-02-25,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,7,218.29,Regular
DON00922,2023-02-13,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,8,152.97,Regular
DON00923,2023-02-04,Iglesia/Comunidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,13,351.84,Regular
DON00924,2023-02-14,Campaña digital,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,16,475.56,Regular
DON00925,2023-02-03,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,34,1023.94,Regular
DON00926,2023-02-06,Iglesia/Comunidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,14,546.33,Regular
DON00927,2023-02-04,ONG,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,39,1277.57,Regular
DON00928,2023-02-01,Empresa,ITM029,Suero oral,medicamentos_soporte,sobre,19,563.18,Regular
DON00929,2023-02-10,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,13,330.36,Regular
DON00930,2023-02-22,Universidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,25,661.01,Regular
DON00931,2023-03-25,Empresa,ITM002,Avena,alimentos,kg,40,368.05,Regular
DON00932,2023-03-16,ONG,ITM001,Arroz,alimentos,kg,15,104.15,Regular
DON00933,2023-03-09,Campaña digital,ITM002,Avena,alimentos,kg,15,124.0,Regular
DON00934,2023-03-30,Iglesia/Comunidad,ITM011,Agua embotellada,alimentos,litro,15,113.04,Regular
DON00935,2023-03-09,Empresa,ITM012,Ensure pediátrico,alimentos,unidad,31,245.71,Regular
DON00936,2023-03-22,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,5,28.79,Regular
DON00937,2023-03-22,Iglesia/Comunidad,ITM002,Avena,alimentos,kg,12,85.36,Regular
DON00938,2023-03-03,Persona natural,ITM005,Aceite vegetal,alimentos,litro,5,49.26,Emergencia
DON00939,2023-03-02,Empresa,ITM010,Frutas,alimentos,kg,50,279.13,Regular
DON00940,2023-03-05,Universidad,ITM006,Fideos,alimentos,kg,13,92.63,Regular
DON00941,2023-03-24,Campaña digital,ITM003,Leche evaporada,alimentos,lata,16,117.85,Regular
DON00942,2023-03-05,Iglesia/Comunidad,ITM010,Frutas,alimentos,kg,10,67.62,Regular
DON00943,2023-03-26,ONG,ITM009,Suplemento nutricional,alimentos,unidad,41,337.52,Regular
DON00944,2023-03-04,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,11,98.63,Regular
DON00945,2023-03-19,Persona natural,ITM003,Leche evaporada,alimentos,lata,6,61.34,Regular
DON00946,2023-03-15,ONG,ITM009,Suplemento nutricional,alimentos,unidad,28,215.63,Regular
DON00947,2023-03-23,Persona natural,ITM007,Conservas de atún,alimentos,lata,5,48.06,Regular
DON00948,2023-03-30,Persona natural,ITM004,Menestras,alimentos,kg,6,51.23,Regular
DON00949,2023-03-15,Campaña digital,ITM012,Ensure pediátrico,alimentos,unidad,36,287.39,Emergencia
DON00950,2023-03-16,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,6,66.63,Regular
DON00951,2023-03-19,Persona natural,ITM003,Leche evaporada,alimentos,lata,5,32.56,Regular
DON00952,2023-03-29,Campaña digital,ITM002,Avena,alimentos,kg,20,149.91,Regular
DON00953,2023-03-27,Universidad,ITM007,Conservas de atún,alimentos,lata,18,152.91,Regular
DON00954,2023-03-27,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,7,57.26,Regular
DON00955,2023-03-01,Persona natural,ITM004,Menestras,alimentos,kg,4,27.27,Emergencia
DON00956,2023-03-20,ONG,ITM011,Agua embotellada,alimentos,litro,46,407.52,Regular
DON00957,2023-03-03,Persona natural,ITM001,Arroz,alimentos,kg,5,44.93,Regular
DON00958,2023-03-25,ONG,ITM012,Ensure pediátrico,alimentos,unidad,41,374.28,Regular
DON00959,2023-03-24,Empresa,ITM008,Galletas nutritivas,alimentos,paquete,35,251.7,Regular
DON00960,2023-03-08,ONG,ITM006,Fideos,alimentos,kg,22,207.02,Emergencia
DON00961,2023-03-16,ONG,ITM002,Avena,alimentos,kg,23,177.83,Regular
DON00962,2023-03-23,ONG,ITM006,Fideos,alimentos,kg,36,309.42,Regular
DON00963,2023-03-19,Persona natural,ITM007,Conservas de atún,alimentos,lata,7,59.03,Regular
DON00964,2023-03-17,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,4,32.91,Regular
DON00965,2023-03-12,Persona natural,ITM007,Conservas de atún,alimentos,lata,10,85.55,Regular
DON00966,2023-03-12,ONG,ITM005,Aceite vegetal,alimentos,litro,47,454.02,Regular
DON00967,2023-03-22,Persona natural,ITM005,Aceite vegetal,alimentos,litro,8,64.31,Regular
DON00968,2023-03-29,Persona natural,ITM003,Leche evaporada,alimentos,lata,7,56.25,Regular
DON00969,2023-03-02,Persona natural,ITM002,Avena,alimentos,kg,5,37.93,Regular
DON00970,2023-03-11,Universidad,ITM004,Menestras,alimentos,kg,18,176.18,Regular
DON00971,2023-03-27,Empresa,ITM010,Frutas,alimentos,kg,22,220.94,Regular
DON00972,2023-03-26,Empresa,ITM001,Arroz,alimentos,kg,32,268.27,Regular
DON00973,2023-03-26,Persona natural,ITM001,Arroz,alimentos,kg,11,94.31,Regular
DON00974,2023-03-21,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,7,85.55,Regular
DON00975,2023-03-05,Persona natural,ITM001,Arroz,alimentos,kg,8,83.09,Regular
DON00976,2023-03-25,Persona natural,ITM010,Frutas,alimentos,kg,5,44.74,Regular
DON00977,2023-03-30,Empresa,ITM004,Menestras,alimentos,kg,24,193.33,Regular
DON00978,2023-03-13,Campaña digital,ITM009,Suplemento nutricional,alimentos,unidad,26,260.95,Regular
DON00979,2023-03-12,Iglesia/Comunidad,ITM005,Aceite vegetal,alimentos,litro,20,192.71,Regular
DON00980,2023-03-27,ONG,ITM011,Agua embotellada,alimentos,litro,23,191.04,Regular
DON00981,2023-03-09,ONG,ITM012,Ensure pediátrico,alimentos,unidad,28,191.07,Regular
DON00982,2023-03-30,Persona natural,ITM009,Suplemento nutricional,alimentos,unidad,5,40.2,Regular
DON00983,2023-03-26,ONG,ITM005,Aceite vegetal,alimentos,litro,35,332.61,Regular
DON00984,2023-03-20,Persona natural,ITM001,Arroz,alimentos,kg,7,50.43,Regular
DON00985,2023-03-17,ONG,ITM009,Suplemento nutricional,alimentos,unidad,31,245.96,Emergencia
DON00986,2023-03-20,Persona natural,ITM015,Pañales,higiene,unidad,2,9.22,Regular
DON00987,2023-03-03,Persona natural,ITM015,Pañales,higiene,unidad,10,66.3,Regular
DON00988,2023-03-01,Persona natural,ITM013,Papel higiénico,higiene,rollo,5,23.97,Regular
DON00989,2023-03-04,Persona natural,ITM018,Alcohol en gel,higiene,unidad,13,92.61,Regular
DON00990,2023-03-20,Iglesia/Comunidad,ITM014,Jabón líquido,higiene,litro,14,113.45,Regular
DON00991,2023-03-06,Persona natural,ITM014,Jabón líquido,higiene,litro,5,31.76,Regular
DON00992,2023-03-11,Iglesia/Comunidad,ITM014,Jabón líquido,higiene,litro,7,47.17,Regular
DON00993,2023-03-15,Empresa,ITM014,Jabón líquido,higiene,litro,49,322.57,Regular
DON00994,2023-03-16,Persona natural,ITM015,Pañales,higiene,unidad,7,50.63,Regular
DON00995,2023-03-08,Persona natural,ITM018,Alcohol en gel,higiene,unidad,8,45.6,Regular
DON00996,2023-03-15,Persona natural,ITM016,Toallas húmedas,higiene,paquete,5,32.45,Regular
DON00997,2023-03-03,Persona natural,ITM016,Toallas húmedas,higiene,paquete,7,66.58,Regular
DON00998,2023-03-11,Persona natural,ITM014,Jabón líquido,higiene,litro,9,63.56,Regular
DON00999,2023-03-02,Persona natural,ITM013,Papel higiénico,higiene,rollo,4,30.46,Regular
DON01000,2023-03-21,Empresa,ITM017,Detergente,higiene,kg,75,488.44,Regular
DON01001,2023-03-05,ONG,ITM014,Jabón líquido,higiene,litro,26,178.52,Regular
DON01002,2023-03-19,Campaña digital,ITM013,Papel higiénico,higiene,rollo,42,283.37,Regular
DON01003,2023-03-10,Persona natural,ITM013,Papel higiénico,higiene,rollo,5,24.41,Regular
DON01004,2023-03-28,Persona natural,ITM018,Alcohol en gel,higiene,unidad,4,22.91,Regular
DON01005,2023-03-06,Empresa,ITM015,Pañales,higiene,unidad,49,379.31,Regular
DON01006,2023-03-30,Persona natural,ITM018,Alcohol en gel,higiene,unidad,12,64.23,Regular
DON01007,2023-03-08,Empresa,ITM016,Toallas húmedas,higiene,paquete,24,168.51,Regular
DON01008,2023-03-19,Campaña digital,ITM019,Mascarillas,insumos_medicos,unidad,18,246.28,Regular
DON01009,2023-03-24,ONG,ITM027,Jeringas descartables,insumos_medicos,unidad,39,769.17,Regular
DON01010,2023-03-17,Empresa,ITM022,Termómetros digitales,insumos_medicos,unidad,41,666.03,Regular
DON01011,2023-03-20,Persona natural,ITM024,Antiséptico,insumos_medicos,litro,5,78.07,Regular
DON01012,2023-03-24,Persona natural,ITM028,Algodón,insumos_medicos,paquete,4,64.14,Regular
DON01013,2023-03-11,Campaña digital,ITM021,Gasas estériles,insumos_medicos,paquete,22,333.63,Emergencia
DON01014,2023-03-16,Persona natural,ITM028,Algodón,insumos_medicos,paquete,7,100.12,Regular
DON01015,2023-03-30,Iglesia/Comunidad,ITM027,Jeringas descartables,insumos_medicos,unidad,15,278.81,Regular
DON01016,2023-03-04,Campaña digital,ITM027,Jeringas descartables,insumos_medicos,unidad,19,275.63,Regular
DON01017,2023-03-29,Campaña digital,ITM025,Vendas,insumos_medicos,unidad,16,256.87,Regular
DON01018,2023-03-07,Empresa,ITM025,Vendas,insumos_medicos,unidad,38,566.68,Regular
DON01019,2023-03-22,Empresa,ITM025,Vendas,insumos_medicos,unidad,22,421.9,Regular
DON01020,2023-03-29,Persona natural,ITM019,Mascarillas,insumos_medicos,unidad,6,72.35,Regular
DON01021,2023-03-10,Persona natural,ITM021,Gasas estériles,insumos_medicos,paquete,7,110.7,Regular
DON01022,2023-03-08,Persona natural,ITM026,Clorhexidina,insumos_medicos,frasco,6,141.49,Regular
DON01023,2023-03-18,Empresa,ITM020,Guantes descartables,insumos_medicos,par,26,387.08,Regular
DON01024,2023-03-21,Persona natural,ITM019,Mascarillas,insumos_medicos,unidad,10,163.64,Regular
DON01025,2023-03-31,Iglesia/Comunidad,ITM025,Vendas,insumos_medicos,unidad,14,213.6,Regular
DON01026,2023-03-29,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,33,986.41,Regular
DON01027,2023-03-24,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,5,139.97,Regular
DON01028,2023-03-23,Iglesia/Comunidad,ITM029,Suero oral,medicamentos_soporte,sobre,7,244.95,Regular
DON01029,2023-03-08,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,35,1229.58,Regular
DON01030,2023-03-15,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,4,134.76,Regular
DON01031,2023-03-22,Iglesia/Comunidad,ITM029,Suero oral,medicamentos_soporte,sobre,16,420.34,Regular
DON01032,2023-03-12,Empresa,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,29,920.52,Regular
DON01033,2023-03-19,Iglesia/Comunidad,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,11,388.35,Regular
DON01034,2023-03-28,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,8,223.41,Regular
DON01035,2023-03-22,Empresa,ITM029,Suero oral,medicamentos_soporte,sobre,48,1877.65,Regular
DON01036,2023-03-26,Campaña digital,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,11,282.23,Regular
DON01037,2023-03-07,Iglesia/Comunidad,ITM029,Suero oral,medicamentos_soporte,sobre,11,276.76,Regular
DON01038,2023-03-17,Empresa,ITM029,Suero oral,medicamentos_soporte,sobre,27,823.96,Regular
DON01039,2023-03-29,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,6,181.56,Regular
DON01040,2023-03-21,Persona natural,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,9,310.23,Regular
DON01041,2023-03-15,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,8,288.7,Regular
DON01042,2023-03-20,Persona natural,ITM029,Suero oral,medicamentos_soporte,sobre,8,220.85,Regular
DON01043,2023-03-26,ONG,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,48,1639.7,Regular
DON01044,2023-03-07,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,28,908.62,Regular
DON01045,2023-03-07,ONG,ITM030,Paracetamol pediátrico,medicamentos_soporte,frasco,17,496.48,Regular
DON01046,2023-03-13,ONG,ITM029,Suero oral,medicamentos_soporte,sobre,23,534.49,Regular
DON01047,2023-03-30,Empresa,ITM029,Suero oral,medicamentos_soporte,sobre,27,920.9,Regular
DON01048,2023-03-09,Iglesia/Comunidad,ITM029,Suero oral,medicamentos_soporte,sobre,13,338.23,Regular
DON01049,2023-04-21,Empresa,ITM003,Leche evaporada,alimentos,lata,32,258.27,Regular
DON01050,2023-04-19,Persona natural,ITM007,Conservas de atún,alimentos,lata,5,59.35,Regular
DON01051,2023-04-18,Iglesia/Comunidad,ITM007,Conservas de atún,alimentos,lata,18,200.51,Regular
DON01052,2023-04-03,Empresa,ITM005,Aceite vegetal,alimentos,litro,22,172.32,Regular
DON01053,2023-04-23,Universidad,ITM012,Ensure pediátrico,alimentos,unidad,25,168.15,Regular
DON01054,2023-04-21,Universidad,ITM002,Avena,alimentos,kg,18,147.06,Regular
DON01055,2023-04-15,ONG,ITM008,Galletas nutritivas,alimentos,paquete,12,123.44,Regular
DON01056,2023-04-27,Empresa,ITM010,Frutas,alimentos,kg,42,301.71,Regular
DON01057,2023-04-22,ONG,ITM004,Menestras,alimentos,kg,26,217.14,Regular
DON01058,2023-04-07,Persona natural,ITM011,Agua embotellada,alimentos,litro,7,68.05,Regular
DON01059,2023-04-22,Persona natural,ITM004,Menestras,alimentos,kg,3,25.39,Regular
DON01060,2023-04-27,ONG,ITM009,Suplemento nutricional,alimentos,unidad,23,198.37,Emergencia
DON01061,2023-04-06,Iglesia/Comunidad,ITM008,Galletas nutritivas,alimentos,paquete,12,158.37,Regular
DON01062,2023-04-15,Empresa,ITM006,Fideos,alimentos,kg,73,610.94,Regular
DON01063,2023-04-04,Iglesia/Comunidad,ITM007,Conservas de atún,alimentos,lata,17,149.05,Regular
DON01064,2023-04-07,Universidad,ITM004,Menestras,alimentos,kg,20,171.99,Regular
DON01065,2023-04-11,Persona natural,ITM001,Arroz,alimentos,kg,6,58.84,Regular
DON01066,2023-04-09,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,5,45.77,Regular
DON01067,2023-04-19,Empresa,ITM009,Suplemento nutricional,alimentos,unidad,18,149.82,Regular
DON01068,2023-04-13,Iglesia/Comunidad,ITM005,Aceite vegetal,alimentos,litro,15,143.54,Regular
DON01069,2023-04-02,ONG,ITM005,Aceite vegetal,alimentos,litro,16,115.4,Regular
DON01070,2023-04-19,Universidad,ITM005,Aceite vegetal,alimentos,litro,18,139.47,Regular
DON01071,2023-04-25,Persona natural,ITM006,Fideos,alimentos,kg,6,55.05,Regular
DON01072,2023-04-21,Campaña digital,ITM001,Arroz,alimentos,kg,11,131.36,Regular
DON01073,2023-04-17,Persona natural,ITM004,Menestras,alimentos,kg,6,52.09,Regular
DON01074,2023-04-30,Persona natural,ITM003,Leche evaporada,alimentos,lata,8,83.38,Regular
DON01075,2023-04-01,Iglesia/Comunidad,ITM005,Aceite vegetal,alimentos,litro,18,157.7,Emergencia
DON01076,2023-04-19,Iglesia/Comunidad,ITM007,Conservas de atún,alimentos,lata,20,171.48,Regular
DON01077,2023-04-12,Universidad,ITM009,Suplemento nutricional,alimentos,unidad,17,163.24,Regular
DON01078,2023-04-08,ONG,ITM011,Agua embotellada,alimentos,litro,87,899.27,Regular
DON01079,2023-04-30,Persona natural,ITM010,Frutas,alimentos,kg,8,81.99,Regular
DON01080,2023-04-17,ONG,ITM010,Frutas,alimentos,kg,23,244.1,Regular
DON01081,2023-04-08,Iglesia/Comunidad,ITM009,Suplemento nutricional,alimentos,unidad,13,116.42,Regular
DON01082,2023-04-17,ONG,ITM011,Agua embotellada,alimentos,litro,29,350.95,Regular
DON01083,2023-04-01,Empresa,ITM007,Conservas de atún,alimentos,lata,34,339.75,Regular
DON01084,2023-04-12,ONG,ITM011,Agua embotellada,alimentos,litro,20,145.33,Regular
DON01085,2023-04-02,Campaña digital,ITM008,Galletas nutritivas,alimentos,paquete,21,175.75,Regular
DON01086,2023-04-16,Persona natural,ITM005,Aceite vegetal,alimentos,litro,8,78.02,Regular
DON01087,2023-04-01,Persona natural,ITM007,Conservas de atún,alimentos,lata,15,111.43,Regular
DON01088,2023-04-12,Persona natural,ITM010,Frutas,alimentos,kg,8,74.62,Regular
DON01089,2023-04-08,Iglesia/Comunidad,ITM004,Menestras,alimentos,kg,22,132.05,Regular
DON01090,2023-04-04,Campaña digital,ITM002,Avena,alimentos,kg,31,257.82,Regular
DON01091,2023-04-01,Campaña digital,ITM010,Frutas,alimentos,kg,17,198.09,Regular
DON01092,2023-04-21,Campaña digital,ITM010,Frutas,alimentos,kg,21,175.49,Regular
DON01093,2023-04-22,Empresa,ITM008,Galletas nutritivas,alimentos,paquete,42,353.57,Regular
DON01094,2023-04-26,ONG,ITM006,Fideos,alimentos,kg,25,212.43,Regular
DON01095,2023-04-19,Persona natural,ITM001,Arroz,alimentos,kg,4,33.03,Regular
DON01096,2023-04-27,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,3,24.87,Regular
DON01097,2023-04-08,Iglesia/Comunidad,ITM006,Fideos,alimentos,kg,13,134.91,Regular
DON01098,2023-04-30,Campaña digital,ITM001,Arroz,alimentos,kg,12,109.55,Regular
DON01099,2023-04-12,Campaña digital,ITM001,Arroz,alimentos,kg,18,134.25,Regular
DON01100,2023-04-11,ONG,ITM005,Aceite vegetal,alimentos,litro,38,281.41,Regular
DON01101,2023-04-03,Persona natural,ITM001,Arroz,alimentos,kg,3,28.17,Regular
DON01102,2023-04-27,Empresa,ITM005,Aceite vegetal,alimentos,litro,38,308.47,Regular
DON01103,2023-04-26,Empresa,ITM001,Arroz,alimentos,kg,43,327.65,Regular
DON01104,2023-04-17,Empresa,ITM011,Agua embotellada,alimentos,litro,23,281.26,Regular
DON01105,2023-04-22,Persona natural,ITM004,Menestras,alimentos,kg,7,60.16,Regular
DON01106,2023-04-13,Persona natural,ITM007,Conservas de atún,alimentos,lata,4,30.42,Regular
DON01107,2023-04-09,Empresa,ITM011,Agua embotellada,alimentos,litro,35,372.69,Regular
DON01108,2023-04-07,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,4,35.7,Regular
DON01109,2023-04-16,Empresa,ITM005,Aceite vegetal,alimentos,litro,63,389.82,Regular
DON01110,2023-04-07,Iglesia/Comunidad,ITM006,Fideos,alimentos,kg,12,102.53,Regular
DON01111,2023-04-13,Persona natural,ITM012,Ensure pediátrico,alimentos,unidad,12,85.12,Regular
DON01112,2023-04-06,Empresa,ITM001,Arroz,alimentos,kg,33,288.62,Regular
DON01113,2023-04-05,Persona natural,ITM001,Arroz,alimentos,kg,7,61.81,Regular
DON01114,2023-04-26,Persona natural,ITM008,Galletas nutritivas,alimentos,paquete,9,61.88,Regular
DON01115,2023-04-25,Persona natural,ITM006,Fideos,alimentos,kg,5,38.48,Regular
DON01116,2023-04-30,Empresa,ITM008,Galletas nutritivas,alimentos,paquete,76,916.52,Regular
DON01117,2023-04-22,Universidad,ITM012,Ensure pediátrico,alimentos,unidad,19,166.71,Regular
DON01118,2023-04-17,Iglesia/Comunidad,ITM001,Arroz,alimentos,kg,15,101.21,Regular
DON01119,2023-04-06,Persona natural,ITM016,Toallas húmedas,higiene,paquete,3,21.33,Regular
DON01120,2023-04-30,Empresa,ITM013,Papel higiénico,higiene,rollo,50,392.14,Regular
DON01121,2023-04-08,Universidad,ITM018,Alcohol en gel,higiene,unidad,27,200.18,Emergencia
DON01122,2023-04-07,Persona natural,ITM016,Toallas húmedas,higiene,paquete,5,28.04,Emergencia
DON01123,2023-04-09,Universidad,ITM013,Papel higiénico,higiene,rollo,20,157.61,Regular
DON01124,2023-04-08,Universidad,ITM018,Alcohol en gel,higiene,unidad,22,154.31,Emergencia
DON01125,2023-04-03,Empresa,ITM016,Toallas húmedas,higiene,paquete,66,384.78,Regular
DON01126,2023-04-13,Empresa,ITM014,Jabón líquido,higiene,litro,34,221.87,Regular
DON01127,2023-04-09,Campaña digital,ITM015,Pañales,higiene,unidad,16,134.28,Regular
DON01128,2023-04-20,Universidad,ITM015,Pañales,higiene,unidad,19,116.15,Regular
DON01129,2023-04-09,Empresa,ITM014,Jabón líquido,higiene,litro,98,933.22,Regular
DON01130,2023-04-05,Persona natural,ITM014,Jabón líquido,higiene,litro,9,73.07,Regular
DON01131,2023-04-05,Persona natural,ITM014,Jabón líquido,higiene,litro,8,61.14,Regular
DON01132,2023-04-06,Empresa,ITM013,Papel higiénico,higiene,rollo,33,224.34,Regular
DON01133,2023-04-01,Empresa,ITM016,Toallas húmedas,higiene,paquete,25,199.81,Regular
DON01134,2023-04-04,Persona natural,ITM018,Alcohol en gel,higiene,unidad,12,73.02,Regular
DON01135,2023-04-05,ONG,ITM014,Jabón líquido,higiene,litro,66,548.53,Regular
DON01136,2023-04-21,Universidad,ITM016,Toallas húmedas,higiene,paquete,12,71.05,Regular
DON01137,2023-04-24,Persona natural,ITM013,Papel higiénico,higiene,rollo,4,26.73,Regular
DON01138,2023-04-20,ONG,ITM014,Jabón líquido,higiene,litro,26,228.24,Regular
DON01139,2023-04-16,Persona natural,ITM015,Pañales,higiene,unidad,11,89.94,Regular
DON01140,2023-04-19,ONG,ITM016,Toallas húmedas,higiene,paquete,28,153.59,Regular
DON01141,2023-04-17,Universidad,ITM018,Alcohol en gel,higiene,unidad,18,148.9,Regular
DON01142,2023-04-26,ONG,ITM017,Detergente,higiene,kg,33,278.08,Regular
